filepath,disease,severity,label_10
HEALTHY\4518_healthy.jpg,healthy,NA,healthy
HEALTHY\4519_healthy.jpg,healthy,NA,healthy
HEALTHY\4520_healthy.jpg,healthy,NA,healthy
HEALTHY\4521_healthy.jpg,healthy,NA,healthy
HEALTHY\4523_healthy.jpg,healthy,NA,healthy
HEALTHY\4524_healthy.jpg,healthy,NA,healthy
HEALTHY\4525_healthy.jpg,healthy,NA,healthy
HEALTHY\4526_healthy.jpg,healthy,NA,healthy
HEALTHY\4529_healthy.jpg,healthy,NA,healthy
HEALTHY\4530_healthy.jpg,healthy,NA,healthy
HEALTHY\4532_healthy.jpg,healthy,NA,healthy
HEALTHY\4533_healthy.jpg,healthy,NA,healthy
HEALTHY\4534_healthy.jpg,healthy,NA,healthy
HEALTHY\4537_healthy.jpg,healthy,NA,healthy
HEALTHY\4540_healthy.jpg,healthy,NA,healthy
HEALTHY\4542_healthy.jpg,healthy,NA,healthy
HEALTHY\4543_healthy.jpg,healthy,NA,healthy
HEALTHY\4544_healthy.jpg,healthy,NA,healthy
HEALTHY\4545_healthy.jpg,healthy,NA,healthy
HEALTHY\4546_healthy.jpg,healthy,NA,healthy
HEALTHY\4547_healthy.jpg,healthy,NA,healthy
HEALTHY\4549_healthy.jpg,healthy,NA,healthy
HEALTHY\4551_healthy.jpg,healthy,NA,healthy
HEALTHY\4552_healthy.jpg,healthy,NA,healthy
HEALTHY\4553_healthy.jpg,healthy,NA,healthy
HEALTHY\4555_healthy.jpg,healthy,NA,healthy
HEALTHY\4556_healthy.jpg,healthy,NA,healthy
HEALTHY\4557_healthy.jpg,healthy,NA,healthy
HEALTHY\4558_healthy.jpg,healthy,NA,healthy
HEALTHY\4559_healthy.jpg,healthy,NA,healthy
HEALTHY\4561_healthy.jpg,healthy,NA,healthy
HEALTHY\4563_healthy.jpg,healthy,NA,healthy
HEALTHY\4566_healthy.jpg,healthy,NA,healthy
HEALTHY\4568_healthy.jpg,healthy,NA,healthy
HEALTHY\4569_healthy.jpg,healthy,NA,healthy
HEALTHY\4570_healthy.jpg,healthy,NA,healthy
HEALTHY\4571_healthy.jpg,healthy,NA,healthy
HEALTHY\4572_healthy.jpg,healthy,NA,healthy
HEALTHY\4575_healthy.jpg,healthy,NA,healthy
HEALTHY\4577_healthy.jpg,healthy,NA,healthy
HEALTHY\4578_healthy.jpg,healthy,NA,healthy
HEALTHY\4579_healthy.jpg,healthy,NA,healthy
HEALTHY\4580_healthy.jpg,healthy,NA,healthy
HEALTHY\4582_healthy.jpg,healthy,NA,healthy
HEALTHY\4584_healthy.jpg,healthy,NA,healthy
HEALTHY\4585_healthy.jpg,healthy,NA,healthy
HEALTHY\4586_healthy.jpg,healthy,NA,healthy
HEALTHY\4587_healthy.jpg,healthy,NA,healthy
HEALTHY\4588_healthy.jpg,healthy,NA,healthy
HEALTHY\4589_healthy.jpg,healthy,NA,healthy
HEALTHY\4592_healthy.jpg,healthy,NA,healthy
HEALTHY\4593_healthy.jpg,healthy,NA,healthy
HEALTHY\4594_healthy.jpg,healthy,NA,healthy
HEALTHY\4595_healthy.jpg,healthy,NA,healthy
HEALTHY\4596_healthy.jpg,healthy,NA,healthy
HEALTHY\4597_healthy.jpg,healthy,NA,healthy
HEALTHY\4599_healthy.jpg,healthy,NA,healthy
HEALTHY\4600_healthy.jpg,healthy,NA,healthy
HEALTHY\4601_healthy.jpg,healthy,NA,healthy
HEALTHY\4602_healthy.jpg,healthy,NA,healthy
HEALTHY\4603_healthy.jpg,healthy,NA,healthy
HEALTHY\4604_healthy.jpg,healthy,NA,healthy
HEALTHY\4605_healthy.jpg,healthy,NA,healthy
HEALTHY\4606_healthy.jpg,healthy,NA,healthy
HEALTHY\4607_healthy.jpg,healthy,NA,healthy
HEALTHY\4608_healthy.jpg,healthy,NA,healthy
HEALTHY\4611_healthy.jpg,healthy,NA,healthy
HEALTHY\4613_healthy.jpg,healthy,NA,healthy
HEALTHY\4614_healthy.jpg,healthy,NA,healthy
HEALTHY\4615_healthy.jpg,healthy,NA,healthy
HEALTHY\4617_healthy.jpg,healthy,NA,healthy
HEALTHY\4618_healthy.jpg,healthy,NA,healthy
HEALTHY\4619_healthy.jpg,healthy,NA,healthy
HEALTHY\4620_healthy.jpg,healthy,NA,healthy
HEALTHY\4621_healthy.jpg,healthy,NA,healthy
HEALTHY\4623_healthy.jpg,healthy,NA,healthy
HEALTHY\4625_healthy.jpg,healthy,NA,healthy
HEALTHY\4626_healthy.jpg,healthy,NA,healthy
HEALTHY\4630_healthy.jpg,healthy,NA,healthy
HEALTHY\4631_healthy.jpg,healthy,NA,healthy
HEALTHY\4632_healthy.jpg,healthy,NA,healthy
HEALTHY\4633_healthy.jpg,healthy,NA,healthy
HEALTHY\4634_healthy.jpg,healthy,NA,healthy
HEALTHY\4636_healthy.jpg,healthy,NA,healthy
HEALTHY\4637_healthy.jpg,healthy,NA,healthy
HEALTHY\4638_healthy.jpg,healthy,NA,healthy
HEALTHY\4639_healthy.jpg,healthy,NA,healthy
HEALTHY\4641_healthy.jpg,healthy,NA,healthy
HEALTHY\4642_healthy.jpg,healthy,NA,healthy
HEALTHY\4643_healthy.jpg,healthy,NA,healthy
HEALTHY\4644_healthy.jpg,healthy,NA,healthy
HEALTHY\4645_healthy.jpg,healthy,NA,healthy
HEALTHY\4646_healthy.jpg,healthy,NA,healthy
HEALTHY\4647_healthy.jpg,healthy,NA,healthy
HEALTHY\4649_healthy.jpg,healthy,NA,healthy
HEALTHY\4650_healthy.jpg,healthy,NA,healthy
HEALTHY\4651_healthy.jpg,healthy,NA,healthy
HEALTHY\4652_healthy.jpg,healthy,NA,healthy
HEALTHY\4653_healthy.jpg,healthy,NA,healthy
HEALTHY\4654_healthy.jpg,healthy,NA,healthy
HEALTHY\4656_healthy.jpg,healthy,NA,healthy
HEALTHY\4657_healthy.jpg,healthy,NA,healthy
HEALTHY\4658_healthy.jpg,healthy,NA,healthy
HEALTHY\4662_healthy.jpg,healthy,NA,healthy
HEALTHY\4663_healthy.jpg,healthy,NA,healthy
HEALTHY\4664_healthy.jpg,healthy,NA,healthy
HEALTHY\4665_healthy.jpg,healthy,NA,healthy
HEALTHY\4666_healthy.jpg,healthy,NA,healthy
HEALTHY\4667_healthy.jpg,healthy,NA,healthy
HEALTHY\4668_healthy.jpg,healthy,NA,healthy
HEALTHY\4669_healthy.jpg,healthy,NA,healthy
HEALTHY\4670_healthy.jpg,healthy,NA,healthy
HEALTHY\4671_healthy.jpg,healthy,NA,healthy
HEALTHY\4672_healthy.jpg,healthy,NA,healthy
HEALTHY\4674_healthy.jpg,healthy,NA,healthy
HEALTHY\4675_healthy.jpg,healthy,NA,healthy
HEALTHY\4676_healthy.jpg,healthy,NA,healthy
HEALTHY\4677_healthy.jpg,healthy,NA,healthy
HEALTHY\4678_healthy.jpg,healthy,NA,healthy
HEALTHY\4680_healthy.jpg,healthy,NA,healthy
HEALTHY\4681_healthy.jpg,healthy,NA,healthy
HEALTHY\4684_healthy.jpg,healthy,NA,healthy
HEALTHY\4685_healthy.jpg,healthy,NA,healthy
HEALTHY\4687_healthy.jpg,healthy,NA,healthy
HEALTHY\4689_healthy.jpg,healthy,NA,healthy
HEALTHY\468_healthy.jpg,healthy,NA,healthy
HEALTHY\4690_healthy.jpg,healthy,NA,healthy
HEALTHY\4693_healthy.jpg,healthy,NA,healthy
HEALTHY\4694_healthy.jpg,healthy,NA,healthy
HEALTHY\4696_healthy.jpg,healthy,NA,healthy
HEALTHY\4697_healthy.jpg,healthy,NA,healthy
HEALTHY\4698_healthy.jpg,healthy,NA,healthy
HEALTHY\469_healthy.jpg,healthy,NA,healthy
HEALTHY\4700_healthy.jpg,healthy,NA,healthy
HEALTHY\4701_healthy.jpg,healthy,NA,healthy
HEALTHY\4704_healthy.jpg,healthy,NA,healthy
HEALTHY\4706_healthy.jpg,healthy,NA,healthy
HEALTHY\4710_healthy.jpg,healthy,NA,healthy
HEALTHY\4711_healthy.jpg,healthy,NA,healthy
HEALTHY\4713_healthy.jpg,healthy,NA,healthy
HEALTHY\4714_healthy.jpg,healthy,NA,healthy
HEALTHY\4715_healthy.jpg,healthy,NA,healthy
HEALTHY\4716_healthy.jpg,healthy,NA,healthy
HEALTHY\4718_healthy.jpg,healthy,NA,healthy
HEALTHY\4719_healthy.jpg,healthy,NA,healthy
HEALTHY\471_healthy.jpg,healthy,NA,healthy
HEALTHY\4721_healthy.jpg,healthy,NA,healthy
HEALTHY\4722_healthy.jpg,healthy,NA,healthy
HEALTHY\4725_healthy.jpg,healthy,NA,healthy
HEALTHY\4727_healthy.jpg,healthy,NA,healthy
HEALTHY\4730_healthy.jpg,healthy,NA,healthy
HEALTHY\4732_healthy.jpg,healthy,NA,healthy
HEALTHY\4733_healthy.jpg,healthy,NA,healthy
HEALTHY\4734_healthy.jpg,healthy,NA,healthy
HEALTHY\4735_healthy.jpg,healthy,NA,healthy
HEALTHY\4736_healthy.jpg,healthy,NA,healthy
HEALTHY\4737_healthy.jpg,healthy,NA,healthy
HEALTHY\4738_healthy.jpg,healthy,NA,healthy
HEALTHY\4739_healthy.jpg,healthy,NA,healthy
HEALTHY\473_healthy.jpg,healthy,NA,healthy
HEALTHY\4740_healthy.jpg,healthy,NA,healthy
HEALTHY\4741_healthy.jpg,healthy,NA,healthy
HEALTHY\4742_healthy.jpg,healthy,NA,healthy
HEALTHY\4743_healthy.jpg,healthy,NA,healthy
HEALTHY\4744_healthy.jpg,healthy,NA,healthy
HEALTHY\4745_healthy.jpg,healthy,NA,healthy
HEALTHY\4746_healthy.jpg,healthy,NA,healthy
HEALTHY\474_healthy.jpg,healthy,NA,healthy
HEALTHY\4751_healthy.jpg,healthy,NA,healthy
HEALTHY\4752_healthy.jpg,healthy,NA,healthy
HEALTHY\4753_healthy.jpg,healthy,NA,healthy
HEALTHY\4755_healthy.jpg,healthy,NA,healthy
HEALTHY\4756_healthy.jpg,healthy,NA,healthy
HEALTHY\4757_healthy.jpg,healthy,NA,healthy
HEALTHY\4758_healthy.jpg,healthy,NA,healthy
HEALTHY\4759_healthy.jpg,healthy,NA,healthy
HEALTHY\4761_healthy.jpg,healthy,NA,healthy
HEALTHY\4762_healthy.jpg,healthy,NA,healthy
HEALTHY\4763_healthy.jpg,healthy,NA,healthy
HEALTHY\4766_healthy.jpg,healthy,NA,healthy
HEALTHY\4767_healthy.jpg,healthy,NA,healthy
HEALTHY\4768_healthy.jpg,healthy,NA,healthy
HEALTHY\4769_healthy.jpg,healthy,NA,healthy
HEALTHY\4770_healthy.jpg,healthy,NA,healthy
HEALTHY\4773_healthy.jpg,healthy,NA,healthy
HEALTHY\4774_healthy.jpg,healthy,NA,healthy
HEALTHY\4775_healthy.jpg,healthy,NA,healthy
HEALTHY\4776_healthy.jpg,healthy,NA,healthy
HEALTHY\4777_healthy.jpg,healthy,NA,healthy
HEALTHY\4779_healthy.jpg,healthy,NA,healthy
HEALTHY\477_healthy.jpg,healthy,NA,healthy
HEALTHY\4781_healthy.jpg,healthy,NA,healthy
HEALTHY\4782_healthy.jpg,healthy,NA,healthy
HEALTHY\4783_healthy.jpg,healthy,NA,healthy
HEALTHY\4784_healthy.jpg,healthy,NA,healthy
HEALTHY\4785_healthy.jpg,healthy,NA,healthy
HEALTHY\4786_healthy.jpg,healthy,NA,healthy
HEALTHY\4788_healthy.jpg,healthy,NA,healthy
HEALTHY\4791_healthy.jpg,healthy,NA,healthy
HEALTHY\4792_healthy.jpg,healthy,NA,healthy
HEALTHY\4793_healthy.jpg,healthy,NA,healthy
HEALTHY\4795_healthy.jpg,healthy,NA,healthy
HEALTHY\4796_healthy.jpg,healthy,NA,healthy
HEALTHY\4797_healthy.jpg,healthy,NA,healthy
HEALTHY\4799_healthy.jpg,healthy,NA,healthy
HEALTHY\479_healthy.jpg,healthy,NA,healthy
HEALTHY\4800_healthy.jpg,healthy,NA,healthy
HEALTHY\4801_healthy.jpg,healthy,NA,healthy
HEALTHY\4802_healthy.jpg,healthy,NA,healthy
HEALTHY\4803_healthy.jpg,healthy,NA,healthy
HEALTHY\4805_healthy.jpg,healthy,NA,healthy
HEALTHY\4806_healthy.jpg,healthy,NA,healthy
HEALTHY\4807_healthy.jpg,healthy,NA,healthy
HEALTHY\4808_healthy.jpg,healthy,NA,healthy
HEALTHY\4809_healthy.jpg,healthy,NA,healthy
HEALTHY\4810_healthy.jpg,healthy,NA,healthy
HEALTHY\4812_healthy.jpg,healthy,NA,healthy
HEALTHY\4813_healthy.jpg,healthy,NA,healthy
HEALTHY\4814_healthy.jpg,healthy,NA,healthy
HEALTHY\4815_healthy.jpg,healthy,NA,healthy
HEALTHY\4816_healthy.jpg,healthy,NA,healthy
HEALTHY\4817_healthy.jpg,healthy,NA,healthy
HEALTHY\4818_healthy.jpg,healthy,NA,healthy
HEALTHY\4819_healthy.jpg,healthy,NA,healthy
HEALTHY\481_healthy.jpg,healthy,NA,healthy
HEALTHY\4820_healthy.jpg,healthy,NA,healthy
HEALTHY\4823_healthy.jpg,healthy,NA,healthy
HEALTHY\4824_healthy.jpg,healthy,NA,healthy
HEALTHY\4826_healthy.jpg,healthy,NA,healthy
HEALTHY\4829_healthy.jpg,healthy,NA,healthy
HEALTHY\482_healthy.jpg,healthy,NA,healthy
HEALTHY\4830_healthy.jpg,healthy,NA,healthy
HEALTHY\4832_healthy.jpg,healthy,NA,healthy
HEALTHY\4833_healthy.jpg,healthy,NA,healthy
HEALTHY\4836_healthy.jpg,healthy,NA,healthy
HEALTHY\4837_healthy.jpg,healthy,NA,healthy
HEALTHY\4838_healthy.jpg,healthy,NA,healthy
HEALTHY\4840_healthy.jpg,healthy,NA,healthy
HEALTHY\4842_healthy.jpg,healthy,NA,healthy
HEALTHY\4844_healthy.jpg,healthy,NA,healthy
HEALTHY\4845_healthy.jpg,healthy,NA,healthy
HEALTHY\4848_healthy.jpg,healthy,NA,healthy
HEALTHY\4849_healthy.jpg,healthy,NA,healthy
HEALTHY\4850_healthy.jpg,healthy,NA,healthy
HEALTHY\4851_healthy.jpg,healthy,NA,healthy
HEALTHY\4852_healthy.jpg,healthy,NA,healthy
HEALTHY\4854_healthy.jpg,healthy,NA,healthy
HEALTHY\4855_healthy.jpg,healthy,NA,healthy
HEALTHY\4856_healthy.jpg,healthy,NA,healthy
HEALTHY\4858_healthy.jpg,healthy,NA,healthy
HEALTHY\4859_healthy.jpg,healthy,NA,healthy
HEALTHY\4860_healthy.jpg,healthy,NA,healthy
HEALTHY\4861_healthy.jpg,healthy,NA,healthy
HEALTHY\4862_healthy.jpg,healthy,NA,healthy
HEALTHY\4863_healthy.jpg,healthy,NA,healthy
HEALTHY\4864_healthy.jpg,healthy,NA,healthy
HEALTHY\4866_healthy.jpg,healthy,NA,healthy
HEALTHY\4867_healthy.jpg,healthy,NA,healthy
HEALTHY\4870_healthy.jpg,healthy,NA,healthy
HEALTHY\4873_healthy.jpg,healthy,NA,healthy
HEALTHY\4875_healthy.jpg,healthy,NA,healthy
HEALTHY\4876_healthy.jpg,healthy,NA,healthy
HEALTHY\4878_healthy.jpg,healthy,NA,healthy
HEALTHY\4879_healthy.jpg,healthy,NA,healthy
HEALTHY\4880_healthy.jpg,healthy,NA,healthy
HEALTHY\4881_healthy.jpg,healthy,NA,healthy
HEALTHY\4882_healthy.jpg,healthy,NA,healthy
HEALTHY\4883_healthy.jpg,healthy,NA,healthy
HEALTHY\4886_healthy.jpg,healthy,NA,healthy
HEALTHY\4887_healthy.jpg,healthy,NA,healthy
HEALTHY\4889_healthy.jpg,healthy,NA,healthy
HEALTHY\488_healthy.jpg,healthy,NA,healthy
HEALTHY\4890_healthy.jpg,healthy,NA,healthy
HEALTHY\4891_healthy.jpg,healthy,NA,healthy
HEALTHY\4892_healthy.jpg,healthy,NA,healthy
HEALTHY\4893_healthy.jpg,healthy,NA,healthy
HEALTHY\4895_healthy.jpg,healthy,NA,healthy
HEALTHY\4898_healthy.jpg,healthy,NA,healthy
HEALTHY\4899_healthy.jpg,healthy,NA,healthy
HEALTHY\489_healthy.jpg,healthy,NA,healthy
HEALTHY\4900_healthy.jpg,healthy,NA,healthy
HEALTHY\4901_healthy.jpg,healthy,NA,healthy
HEALTHY\4902_healthy.jpg,healthy,NA,healthy
HEALTHY\4903_healthy.jpg,healthy,NA,healthy
HEALTHY\4904_healthy.jpg,healthy,NA,healthy
HEALTHY\4905_healthy.jpg,healthy,NA,healthy
HEALTHY\4907_healthy.jpg,healthy,NA,healthy
HEALTHY\4908_healthy.jpg,healthy,NA,healthy
HEALTHY\490_healthy.jpg,healthy,NA,healthy
HEALTHY\4910_healthy.jpg,healthy,NA,healthy
HEALTHY\4912_healthy.jpg,healthy,NA,healthy
HEALTHY\4915_healthy.jpg,healthy,NA,healthy
HEALTHY\4917_healthy.jpg,healthy,NA,healthy
HEALTHY\4919_healthy.jpg,healthy,NA,healthy
HEALTHY\4921_healthy.jpg,healthy,NA,healthy
HEALTHY\4922_healthy.jpg,healthy,NA,healthy
HEALTHY\4924_healthy.jpg,healthy,NA,healthy
HEALTHY\4925_healthy.jpg,healthy,NA,healthy
HEALTHY\4926_healthy.jpg,healthy,NA,healthy
HEALTHY\4927_healthy.jpg,healthy,NA,healthy
HEALTHY\4928_healthy.jpg,healthy,NA,healthy
HEALTHY\4929_healthy.jpg,healthy,NA,healthy
HEALTHY\492_healthy.jpg,healthy,NA,healthy
HEALTHY\4930_healthy.jpg,healthy,NA,healthy
HEALTHY\4931_healthy.jpg,healthy,NA,healthy
HEALTHY\4932_healthy.jpg,healthy,NA,healthy
HEALTHY\4935_healthy.jpg,healthy,NA,healthy
HEALTHY\4936_healthy.jpg,healthy,NA,healthy
HEALTHY\4937_healthy.jpg,healthy,NA,healthy
HEALTHY\4938_healthy.jpg,healthy,NA,healthy
HEALTHY\4939_healthy.jpg,healthy,NA,healthy
HEALTHY\493_healthy.jpg,healthy,NA,healthy
HEALTHY\4940_healthy.jpg,healthy,NA,healthy
HEALTHY\4943_healthy.jpg,healthy,NA,healthy
HEALTHY\4947_healthy.jpg,healthy,NA,healthy
HEALTHY\4948_healthy.jpg,healthy,NA,healthy
HEALTHY\4949_healthy.jpg,healthy,NA,healthy
HEALTHY\494_healthy.jpg,healthy,NA,healthy
HEALTHY\4950_healthy.jpg,healthy,NA,healthy
HEALTHY\4951_healthy.jpg,healthy,NA,healthy
HEALTHY\4953_healthy.jpg,healthy,NA,healthy
HEALTHY\4955_healthy.jpg,healthy,NA,healthy
HEALTHY\4957_healthy.jpg,healthy,NA,healthy
HEALTHY\4958_healthy.jpg,healthy,NA,healthy
HEALTHY\4960_healthy.jpg,healthy,NA,healthy
HEALTHY\4961_healthy.jpg,healthy,NA,healthy
HEALTHY\4962_healthy.jpg,healthy,NA,healthy
HEALTHY\4963_healthy.jpg,healthy,NA,healthy
HEALTHY\4964_healthy.jpg,healthy,NA,healthy
HEALTHY\4966_healthy.jpg,healthy,NA,healthy
HEALTHY\4967_healthy.jpg,healthy,NA,healthy
HEALTHY\4968_healthy.jpg,healthy,NA,healthy
HEALTHY\4970_healthy.jpg,healthy,NA,healthy
HEALTHY\4971_healthy.jpg,healthy,NA,healthy
HEALTHY\4972_healthy.jpg,healthy,NA,healthy
HEALTHY\4973_healthy.jpg,healthy,NA,healthy
HEALTHY\4974_healthy.jpg,healthy,NA,healthy
HEALTHY\4976_healthy.jpg,healthy,NA,healthy
HEALTHY\4977_healthy.jpg,healthy,NA,healthy
HEALTHY\4978_healthy.jpg,healthy,NA,healthy
HEALTHY\4980_healthy.jpg,healthy,NA,healthy
HEALTHY\4981_healthy.jpg,healthy,NA,healthy
HEALTHY\4982_healthy.jpg,healthy,NA,healthy
HEALTHY\4983_healthy.jpg,healthy,NA,healthy
HEALTHY\4985_healthy.jpg,healthy,NA,healthy
HEALTHY\4988_healthy.jpg,healthy,NA,healthy
HEALTHY\4989_healthy.jpg,healthy,NA,healthy
HEALTHY\498_healthy.jpg,healthy,NA,healthy
HEALTHY\4990_healthy.jpg,healthy,NA,healthy
HEALTHY\4992_healthy.jpg,healthy,NA,healthy
HEALTHY\4993_healthy.jpg,healthy,NA,healthy
HEALTHY\4994_healthy.jpg,healthy,NA,healthy
HEALTHY\4995_healthy.jpg,healthy,NA,healthy
HEALTHY\4998_healthy.jpg,healthy,NA,healthy
HEALTHY\5000_healthy.jpg,healthy,NA,healthy
HEALTHY\5001_healthy.jpg,healthy,NA,healthy
HEALTHY\5002_healthy.jpg,healthy,NA,healthy
HEALTHY\5004_healthy.jpg,healthy,NA,healthy
HEALTHY\5005_healthy.jpg,healthy,NA,healthy
HEALTHY\5007_healthy.jpg,healthy,NA,healthy
HEALTHY\5008_healthy.jpg,healthy,NA,healthy
HEALTHY\5009_healthy.jpg,healthy,NA,healthy
HEALTHY\5012_healthy.jpg,healthy,NA,healthy
HEALTHY\5013_healthy.jpg,healthy,NA,healthy
HEALTHY\5014_healthy.jpg,healthy,NA,healthy
HEALTHY\5015_healthy.jpg,healthy,NA,healthy
HEALTHY\5016_healthy.jpg,healthy,NA,healthy
HEALTHY\5018_healthy.jpg,healthy,NA,healthy
HEALTHY\5019_healthy.jpg,healthy,NA,healthy
HEALTHY\5020_healthy.jpg,healthy,NA,healthy
HEALTHY\5021_healthy.jpg,healthy,NA,healthy
HEALTHY\5023_healthy.jpg,healthy,NA,healthy
HEALTHY\5024_healthy.jpg,healthy,NA,healthy
HEALTHY\5025_healthy.jpg,healthy,NA,healthy
HEALTHY\5026_healthy.jpg,healthy,NA,healthy
HEALTHY\5028_healthy.jpg,healthy,NA,healthy
HEALTHY\5029_healthy.jpg,healthy,NA,healthy
HEALTHY\5030_healthy.jpg,healthy,NA,healthy
HEALTHY\5031_healthy.jpg,healthy,NA,healthy
HEALTHY\5032_healthy.jpg,healthy,NA,healthy
HEALTHY\5033_healthy.jpg,healthy,NA,healthy
HEALTHY\5035_healthy.jpg,healthy,NA,healthy
HEALTHY\5036_healthy.jpg,healthy,NA,healthy
HEALTHY\5037_healthy.jpg,healthy,NA,healthy
HEALTHY\5038_healthy.jpg,healthy,NA,healthy
HEALTHY\5039_healthy.jpg,healthy,NA,healthy
HEALTHY\5040_healthy.jpg,healthy,NA,healthy
HEALTHY\5042_healthy.jpg,healthy,NA,healthy
HEALTHY\5043_healthy.jpg,healthy,NA,healthy
HEALTHY\5044_healthy.jpg,healthy,NA,healthy
HEALTHY\5045_healthy.jpg,healthy,NA,healthy
HEALTHY\5046_healthy.jpg,healthy,NA,healthy
HEALTHY\5047_healthy.jpg,healthy,NA,healthy
HEALTHY\5048_healthy.jpg,healthy,NA,healthy
HEALTHY\5049_healthy.jpg,healthy,NA,healthy
HEALTHY\5050_healthy.jpg,healthy,NA,healthy
HEALTHY\5052_healthy.jpg,healthy,NA,healthy
HEALTHY\5053_healthy.jpg,healthy,NA,healthy
HEALTHY\5054_healthy.jpg,healthy,NA,healthy
HEALTHY\5055_healthy.jpg,healthy,NA,healthy
HEALTHY\5058_healthy.jpg,healthy,NA,healthy
HEALTHY\5060_healthy.jpg,healthy,NA,healthy
HEALTHY\5061_healthy.jpg,healthy,NA,healthy
HEALTHY\5062_healthy.jpg,healthy,NA,healthy
HEALTHY\5063_healthy.jpg,healthy,NA,healthy
HEALTHY\5065_healthy.jpg,healthy,NA,healthy
HEALTHY\5066_healthy.jpg,healthy,NA,healthy
HEALTHY\5068_healthy.jpg,healthy,NA,healthy
HEALTHY\5069_healthy.jpg,healthy,NA,healthy
HEALTHY\5070_healthy.jpg,healthy,NA,healthy
HEALTHY\5073_healthy.jpg,healthy,NA,healthy
HEALTHY\5074_healthy.jpg,healthy,NA,healthy
HEALTHY\5076_healthy.jpg,healthy,NA,healthy
HEALTHY\5077_healthy.jpg,healthy,NA,healthy
HEALTHY\5079_healthy.jpg,healthy,NA,healthy
HEALTHY\5081_healthy.jpg,healthy,NA,healthy
HEALTHY\5082_healthy.jpg,healthy,NA,healthy
HEALTHY\5083_healthy.jpg,healthy,NA,healthy
HEALTHY\5084_healthy.jpg,healthy,NA,healthy
HEALTHY\5085_healthy.jpg,healthy,NA,healthy
HEALTHY\5087_healthy.jpg,healthy,NA,healthy
HEALTHY\5088_healthy.jpg,healthy,NA,healthy
HEALTHY\5089_healthy.jpg,healthy,NA,healthy
HEALTHY\5092_healthy.jpg,healthy,NA,healthy
HEALTHY\5094_healthy.jpg,healthy,NA,healthy
HEALTHY\5096_healthy.jpg,healthy,NA,healthy
HEALTHY\5097_healthy.jpg,healthy,NA,healthy
HEALTHY\5098_healthy.jpg,healthy,NA,healthy
HEALTHY\5100_healthy.jpg,healthy,NA,healthy
HEALTHY\5102_healthy.jpg,healthy,NA,healthy
HEALTHY\5104_healthy.jpg,healthy,NA,healthy
HEALTHY\5106_healthy.jpg,healthy,NA,healthy
HEALTHY\5108_healthy.jpg,healthy,NA,healthy
HEALTHY\5110_healthy.jpg,healthy,NA,healthy
HEALTHY\5111_healthy.jpg,healthy,NA,healthy
HEALTHY\5112_healthy.jpg,healthy,NA,healthy
HEALTHY\5113_healthy.jpg,healthy,NA,healthy
HEALTHY\5114_healthy.jpg,healthy,NA,healthy
HEALTHY\5115_healthy.jpg,healthy,NA,healthy
HEALTHY\5117_healthy.jpg,healthy,NA,healthy
HEALTHY\5118_healthy.jpg,healthy,NA,healthy
HEALTHY\5120_healthy.jpg,healthy,NA,healthy
HEALTHY\5121_healthy.jpg,healthy,NA,healthy
HEALTHY\5122_healthy.jpg,healthy,NA,healthy
HEALTHY\5123_healthy.jpg,healthy,NA,healthy
HEALTHY\5124_healthy.jpg,healthy,NA,healthy
HEALTHY\5125_healthy.jpg,healthy,NA,healthy
HEALTHY\5126_healthy.jpg,healthy,NA,healthy
HEALTHY\5128_healthy.jpg,healthy,NA,healthy
HEALTHY\5129_healthy.jpg,healthy,NA,healthy
HEALTHY\5131_healthy.jpg,healthy,NA,healthy
HEALTHY\5132_healthy.jpg,healthy,NA,healthy
HEALTHY\5133_healthy.jpg,healthy,NA,healthy
HEALTHY\5134_healthy.jpg,healthy,NA,healthy
HEALTHY\5135_healthy.jpg,healthy,NA,healthy
HEALTHY\5137_healthy.jpg,healthy,NA,healthy
HEALTHY\5138_healthy.jpg,healthy,NA,healthy
HEALTHY\5139_healthy.jpg,healthy,NA,healthy
HEALTHY\5140_healthy.jpg,healthy,NA,healthy
HEALTHY\5141_healthy.jpg,healthy,NA,healthy
HEALTHY\5142_healthy.jpg,healthy,NA,healthy
HEALTHY\5145_healthy.jpg,healthy,NA,healthy
HEALTHY\5147_healthy.jpg,healthy,NA,healthy
HEALTHY\5148_healthy.jpg,healthy,NA,healthy
HEALTHY\5150_healthy.jpg,healthy,NA,healthy
HEALTHY\5151_healthy.jpg,healthy,NA,healthy
HEALTHY\5152_healthy.jpg,healthy,NA,healthy
HEALTHY\5153_healthy.jpg,healthy,NA,healthy
HEALTHY\5154_healthy.jpg,healthy,NA,healthy
HEALTHY\5158_healthy.jpg,healthy,NA,healthy
HEALTHY\5160_healthy.jpg,healthy,NA,healthy
HEALTHY\5162_healthy.jpg,healthy,NA,healthy
HEALTHY\5163_healthy.jpg,healthy,NA,healthy
HEALTHY\5164_healthy.jpg,healthy,NA,healthy
HEALTHY\5165_healthy.jpg,healthy,NA,healthy
HEALTHY\5167_healthy.jpg,healthy,NA,healthy
HEALTHY\5170_healthy.jpg,healthy,NA,healthy
HEALTHY\5173_healthy.jpg,healthy,NA,healthy
HEALTHY\5174_healthy.jpg,healthy,NA,healthy
HEALTHY\5176_healthy.jpg,healthy,NA,healthy
HEALTHY\5179_healthy.jpg,healthy,NA,healthy
HEALTHY\5180_healthy.jpg,healthy,NA,healthy
