filepath,disease,severity,label_10,fold
HEALTHY\4860_healthy.jpg,healthy,,healthy,3
HEALTHY\4861_healthy.jpg,healthy,,healthy,2
HEALTHY\4862_healthy.jpg,healthy,,healthy,2
HEALTHY\4863_healthy.jpg,healthy,,healthy,1
HEALTHY\4864_healthy.jpg,healthy,,healthy,0
HEALTHY\4866_healthy.jpg,healthy,,healthy,0
HEALTHY\4867_healthy.jpg,healthy,,healthy,1
HEALTHY\4870_healthy.jpg,healthy,,healthy,0
HEALTHY\4873_healthy.jpg,healthy,,healthy,0
HEALTHY\4875_healthy.jpg,healthy,,healthy,4
HEALTHY\4876_healthy.jpg,healthy,,healthy,4
HEALTHY\4878_healthy.jpg,healthy,,healthy,4
HEALTHY\4880_healthy.jpg,healthy,,healthy,1
HEALTHY\4882_healthy.jpg,healthy,,healthy,2
HEALTHY\4883_healthy.jpg,healthy,,healthy,4
HEALTHY\4886_healthy.jpg,healthy,,healthy,2
HEALTHY\4887_healthy.jpg,healthy,,healthy,1
HEALTHY\4889_healthy.jpg,healthy,,healthy,2
HEALTHY\488_healthy.jpg,healthy,,healthy,4
HEALTHY\4892_healthy.jpg,healthy,,healthy,3
HEALTHY\4895_healthy.jpg,healthy,,healthy,0
HEALTHY\4899_healthy.jpg,healthy,,healthy,0
HEALTHY\4900_healthy.jpg,healthy,,healthy,4
HEALTHY\4901_healthy.jpg,healthy,,healthy,2
HEALTHY\4902_healthy.jpg,healthy,,healthy,1
HEALTHY\4904_healthy.jpg,healthy,,healthy,0
HEALTHY\4905_healthy.jpg,healthy,,healthy,3
HEALTHY\4907_healthy.jpg,healthy,,healthy,4
HEALTHY\4908_healthy.jpg,healthy,,healthy,0
HEALTHY\490_healthy.jpg,healthy,,healthy,3
HEALTHY\4910_healthy.jpg,healthy,,healthy,4
HEALTHY\4912_healthy.jpg,healthy,,healthy,3
HEALTHY\4915_healthy.jpg,healthy,,healthy,1
HEALTHY\4917_healthy.jpg,healthy,,healthy,3
HEALTHY\4919_healthy.jpg,healthy,,healthy,1
HEALTHY\4921_healthy.jpg,healthy,,healthy,4
HEALTHY\4922_healthy.jpg,healthy,,healthy,4
HEALTHY\4925_healthy.jpg,healthy,,healthy,1
HEALTHY\4926_healthy.jpg,healthy,,healthy,1
HEALTHY\4927_healthy.jpg,healthy,,healthy,3
HEALTHY\4928_healthy.jpg,healthy,,healthy,4
HEALTHY\4929_healthy.jpg,healthy,,healthy,0
HEALTHY\492_healthy.jpg,healthy,,healthy,0
HEALTHY\4930_healthy.jpg,healthy,,healthy,2
HEALTHY\4931_healthy.jpg,healthy,,healthy,3
HEALTHY\4932_healthy.jpg,healthy,,healthy,0
HEALTHY\4935_healthy.jpg,healthy,,healthy,4
HEALTHY\4936_healthy.jpg,healthy,,healthy,0
HEALTHY\4937_healthy.jpg,healthy,,healthy,4
HEALTHY\4938_healthy.jpg,healthy,,healthy,4
HEALTHY\4939_healthy.jpg,healthy,,healthy,2
HEALTHY\493_healthy.jpg,healthy,,healthy,1
HEALTHY\4943_healthy.jpg,healthy,,healthy,3
HEALTHY\4947_healthy.jpg,healthy,,healthy,3
HEALTHY\4948_healthy.jpg,healthy,,healthy,2
HEALTHY\4949_healthy.jpg,healthy,,healthy,4
HEALTHY\494_healthy.jpg,healthy,,healthy,1
HEALTHY\4950_healthy.jpg,healthy,,healthy,1
HEALTHY\4951_healthy.jpg,healthy,,healthy,0
HEALTHY\4953_healthy.jpg,healthy,,healthy,3
HEALTHY\4955_healthy.jpg,healthy,,healthy,1
HEALTHY\4957_healthy.jpg,healthy,,healthy,4
HEALTHY\4958_healthy.jpg,healthy,,healthy,0
HEALTHY\4961_healthy.jpg,healthy,,healthy,2
HEALTHY\4962_healthy.jpg,healthy,,healthy,4
HEALTHY\4963_healthy.jpg,healthy,,healthy,1
HEALTHY\4964_healthy.jpg,healthy,,healthy,0
HEALTHY\4966_healthy.jpg,healthy,,healthy,1
HEALTHY\4967_healthy.jpg,healthy,,healthy,4
HEALTHY\4968_healthy.jpg,healthy,,healthy,4
HEALTHY\4970_healthy.jpg,healthy,,healthy,2
HEALTHY\4971_healthy.jpg,healthy,,healthy,0
HEALTHY\4972_healthy.jpg,healthy,,healthy,3
HEALTHY\4973_healthy.jpg,healthy,,healthy,2
HEALTHY\4974_healthy.jpg,healthy,,healthy,0
HEALTHY\4976_healthy.jpg,healthy,,healthy,4
HEALTHY\4977_healthy.jpg,healthy,,healthy,4
HEALTHY\4978_healthy.jpg,healthy,,healthy,0
HEALTHY\4980_healthy.jpg,healthy,,healthy,0
HEALTHY\4982_healthy.jpg,healthy,,healthy,2
HEALTHY\4983_healthy.jpg,healthy,,healthy,0
HEALTHY\4985_healthy.jpg,healthy,,healthy,4
HEALTHY\4988_healthy.jpg,healthy,,healthy,4
HEALTHY\4989_healthy.jpg,healthy,,healthy,3
HEALTHY\498_healthy.jpg,healthy,,healthy,3
HEALTHY\4990_healthy.jpg,healthy,,healthy,1
HEALTHY\4992_healthy.jpg,healthy,,healthy,1
HEALTHY\4993_healthy.jpg,healthy,,healthy,0
HEALTHY\4994_healthy.jpg,healthy,,healthy,3
HEALTHY\4998_healthy.jpg,healthy,,healthy,1
HEALTHY\5000_healthy.jpg,healthy,,healthy,0
HEALTHY\5001_healthy.jpg,healthy,,healthy,4
HEALTHY\5002_healthy.jpg,healthy,,healthy,2
HEALTHY\5004_healthy.jpg,healthy,,healthy,3
HEALTHY\5005_healthy.jpg,healthy,,healthy,4
HEALTHY\5007_healthy.jpg,healthy,,healthy,0
HEALTHY\5008_healthy.jpg,healthy,,healthy,1
HEALTHY\5009_healthy.jpg,healthy,,healthy,2
HEALTHY\5012_healthy.jpg,healthy,,healthy,2
HEALTHY\5013_healthy.jpg,healthy,,healthy,4
HEALTHY\5015_healthy.jpg,healthy,,healthy,3
HEALTHY\5016_healthy.jpg,healthy,,healthy,2
HEALTHY\5018_healthy.jpg,healthy,,healthy,2
HEALTHY\5019_healthy.jpg,healthy,,healthy,0
HEALTHY\5020_healthy.jpg,healthy,,healthy,1
HEALTHY\5021_healthy.jpg,healthy,,healthy,4
HEALTHY\5023_healthy.jpg,healthy,,healthy,3
HEALTHY\5024_healthy.jpg,healthy,,healthy,1
HEALTHY\5025_healthy.jpg,healthy,,healthy,4
HEALTHY\5026_healthy.jpg,healthy,,healthy,3
HEALTHY\5028_healthy.jpg,healthy,,healthy,3
HEALTHY\5029_healthy.jpg,healthy,,healthy,0
HEALTHY\5030_healthy.jpg,healthy,,healthy,0
HEALTHY\5031_healthy.jpg,healthy,,healthy,3
HEALTHY\5032_healthy.jpg,healthy,,healthy,2
HEALTHY\5035_healthy.jpg,healthy,,healthy,2
HEALTHY\5036_healthy.jpg,healthy,,healthy,2
HEALTHY\5039_healthy.jpg,healthy,,healthy,1
HEALTHY\5040_healthy.jpg,healthy,,healthy,0
HEALTHY\5042_healthy.jpg,healthy,,healthy,0
HEALTHY\5043_healthy.jpg,healthy,,healthy,4
HEALTHY\5044_healthy.jpg,healthy,,healthy,2
HEALTHY\5045_healthy.jpg,healthy,,healthy,2
HEALTHY\5046_healthy.jpg,healthy,,healthy,2
HEALTHY\5048_healthy.jpg,healthy,,healthy,2
HEALTHY\5050_healthy.jpg,healthy,,healthy,1
HEALTHY\5052_healthy.jpg,healthy,,healthy,4
HEALTHY\5053_healthy.jpg,healthy,,healthy,2
HEALTHY\5055_healthy.jpg,healthy,,healthy,2
HEALTHY\5058_healthy.jpg,healthy,,healthy,4
HEALTHY\5060_healthy.jpg,healthy,,healthy,4
HEALTHY\5061_healthy.jpg,healthy,,healthy,2
HEALTHY\5062_healthy.jpg,healthy,,healthy,1
HEALTHY\5063_healthy.jpg,healthy,,healthy,1
HEALTHY\5065_healthy.jpg,healthy,,healthy,3
HEALTHY\5066_healthy.jpg,healthy,,healthy,2
HEALTHY\5069_healthy.jpg,healthy,,healthy,4
HEALTHY\5070_healthy.jpg,healthy,,healthy,1
HEALTHY\5073_healthy.jpg,healthy,,healthy,1
HEALTHY\5074_healthy.jpg,healthy,,healthy,1
HEALTHY\5076_healthy.jpg,healthy,,healthy,0
HEALTHY\5077_healthy.jpg,healthy,,healthy,2
HEALTHY\5079_healthy.jpg,healthy,,healthy,1
HEALTHY\5083_healthy.jpg,healthy,,healthy,3
HEALTHY\5084_healthy.jpg,healthy,,healthy,4
HEALTHY\5085_healthy.jpg,healthy,,healthy,0
HEALTHY\5087_healthy.jpg,healthy,,healthy,0
HEALTHY\5088_healthy.jpg,healthy,,healthy,1
HEALTHY\5089_healthy.jpg,healthy,,healthy,0
HEALTHY\5092_healthy.jpg,healthy,,healthy,2
HEALTHY\5094_healthy.jpg,healthy,,healthy,3
HEALTHY\5096_healthy.jpg,healthy,,healthy,4
HEALTHY\5097_healthy.jpg,healthy,,healthy,1
HEALTHY\5100_healthy.jpg,healthy,,healthy,0
HEALTHY\5102_healthy.jpg,healthy,,healthy,4
HEALTHY\5104_healthy.jpg,healthy,,healthy,4
HEALTHY\5108_healthy.jpg,healthy,,healthy,2
HEALTHY\5110_healthy.jpg,healthy,,healthy,1
HEALTHY\5112_healthy.jpg,healthy,,healthy,3
HEALTHY\5113_healthy.jpg,healthy,,healthy,3
HEALTHY\5114_healthy.jpg,healthy,,healthy,3
HEALTHY\5115_healthy.jpg,healthy,,healthy,0
HEALTHY\5121_healthy.jpg,healthy,,healthy,0
HEALTHY\5122_healthy.jpg,healthy,,healthy,0
HEALTHY\5124_healthy.jpg,healthy,,healthy,0
HEALTHY\5125_healthy.jpg,healthy,,healthy,2
HEALTHY\5126_healthy.jpg,healthy,,healthy,3
HEALTHY\5128_healthy.jpg,healthy,,healthy,3
HEALTHY\5129_healthy.jpg,healthy,,healthy,0
HEALTHY\5131_healthy.jpg,healthy,,healthy,1
HEALTHY\5132_healthy.jpg,healthy,,healthy,2
HEALTHY\5133_healthy.jpg,healthy,,healthy,4
HEALTHY\5135_healthy.jpg,healthy,,healthy,4
HEALTHY\5137_healthy.jpg,healthy,,healthy,1
HEALTHY\5139_healthy.jpg,healthy,,healthy,3
HEALTHY\5140_healthy.jpg,healthy,,healthy,3
HEALTHY\5141_healthy.jpg,healthy,,healthy,0
HEALTHY\5142_healthy.jpg,healthy,,healthy,1
HEALTHY\5145_healthy.jpg,healthy,,healthy,0
HEALTHY\5147_healthy.jpg,healthy,,healthy,2
HEALTHY\5148_healthy.jpg,healthy,,healthy,1
HEALTHY\5150_healthy.jpg,healthy,,healthy,2
HEALTHY\5152_healthy.jpg,healthy,,healthy,0
HEALTHY\5153_healthy.jpg,healthy,,healthy,0
HEALTHY\5158_healthy.jpg,healthy,,healthy,1
HEALTHY\5160_healthy.jpg,healthy,,healthy,0
HEALTHY\5162_healthy.jpg,healthy,,healthy,4
HEALTHY\5163_healthy.jpg,healthy,,healthy,2
HEALTHY\5164_healthy.jpg,healthy,,healthy,2
HEALTHY\5165_healthy.jpg,healthy,,healthy,0
HEALTHY\5167_healthy.jpg,healthy,,healthy,4
HEALTHY\5170_healthy.jpg,healthy,,healthy,3
HEALTHY\5173_healthy.jpg,healthy,,healthy,4
HEALTHY\5176_healthy.jpg,healthy,,healthy,2
HEALTHY\5179_healthy.jpg,healthy,,healthy,3
HEALTHY\5181_healthy.jpg,healthy,,healthy,2
HEALTHY\5184_healthy.jpg,healthy,,healthy,3
HEALTHY\5185_healthy.jpg,healthy,,healthy,4
HEALTHY\5186_healthy.jpg,healthy,,healthy,1
HEALTHY\5187_healthy.jpg,healthy,,healthy,3
HEALTHY\5188_healthy.jpg,healthy,,healthy,3
HEALTHY\5189_healthy.jpg,healthy,,healthy,1
HEALTHY\5192_healthy.jpg,healthy,,healthy,1
HEALTHY\5193_healthy.jpg,healthy,,healthy,4
HEALTHY\5195_healthy.jpg,healthy,,healthy,0
HEALTHY\5196_healthy.jpg,healthy,,healthy,0
HEALTHY\5197_healthy.jpg,healthy,,healthy,1
HEALTHY\5198_healthy.jpg,healthy,,healthy,4
HEALTHY\5199_healthy.jpg,healthy,,healthy,0
HEALTHY\5200_healthy.jpg,healthy,,healthy,0
HEALTHY\5204_healthy.jpg,healthy,,healthy,4
HEALTHY\5207_healthy.jpg,healthy,,healthy,0
HEALTHY\5208_healthy.jpg,healthy,,healthy,2
HEALTHY\5209_healthy.jpg,healthy,,healthy,3
HEALTHY\5210_healthy.jpg,healthy,,healthy,4
HEALTHY\5211_healthy.jpg,healthy,,healthy,3
HEALTHY\5212_healthy.jpg,healthy,,healthy,2
HEALTHY\5214_healthy.jpg,healthy,,healthy,3
HEALTHY\5216_healthy.jpg,healthy,,healthy,4
HEALTHY\5217_healthy.jpg,healthy,,healthy,4
HEALTHY\5218_healthy.jpg,healthy,,healthy,4
HEALTHY\5219_healthy.jpg,healthy,,healthy,2
HEALTHY\5220_healthy.jpg,healthy,,healthy,4
HEALTHY\5221_healthy.jpg,healthy,,healthy,2
HEALTHY\5222_healthy.jpg,healthy,,healthy,2
HEALTHY\5223_healthy.jpg,healthy,,healthy,4
HEALTHY\5224_healthy.jpg,healthy,,healthy,3
HEALTHY\5225_healthy.jpg,healthy,,healthy,4
HEALTHY\5227_healthy.jpg,healthy,,healthy,2
HEALTHY\5229_healthy.jpg,healthy,,healthy,1
HEALTHY\5233_healthy.jpg,healthy,,healthy,0
HEALTHY\5234_healthy.jpg,healthy,,healthy,3
HEALTHY\5235_healthy.jpg,healthy,,healthy,2
HEALTHY\5238_healthy.jpg,healthy,,healthy,2
HEALTHY\5239_healthy.jpg,healthy,,healthy,2
HEALTHY\5241_healthy.jpg,healthy,,healthy,1
HEALTHY\5243_healthy.jpg,healthy,,healthy,4
HEALTHY\5245_healthy.jpg,healthy,,healthy,3
HEALTHY\5246_healthy.jpg,healthy,,healthy,0
HEALTHY\5249_healthy.jpg,healthy,,healthy,0
HEALTHY\5250_healthy.jpg,healthy,,healthy,0
HEALTHY\5251_healthy.jpg,healthy,,healthy,3
HEALTHY\5253_healthy.jpg,healthy,,healthy,2
HEALTHY\5254_healthy.jpg,healthy,,healthy,4
HEALTHY\5255_healthy.jpg,healthy,,healthy,0
HEALTHY\5259_healthy.jpg,healthy,,healthy,1
HEALTHY\5261_healthy.jpg,healthy,,healthy,4
HEALTHY\5262_healthy.jpg,healthy,,healthy,2
HEALTHY\5266_healthy.jpg,healthy,,healthy,1
HEALTHY\5267_healthy.jpg,healthy,,healthy,1
HEALTHY\5269_healthy.jpg,healthy,,healthy,2
HEALTHY\5270_healthy.jpg,healthy,,healthy,4
HEALTHY\5271_healthy.jpg,healthy,,healthy,1
HEALTHY\5272_healthy.jpg,healthy,,healthy,3
HEALTHY\5273_healthy.jpg,healthy,,healthy,3
HEALTHY\5277_healthy.jpg,healthy,,healthy,4
HEALTHY\5278_healthy.jpg,healthy,,healthy,2
HEALTHY\5279_healthy.jpg,healthy,,healthy,3
HEALTHY\5280_healthy.jpg,healthy,,healthy,1
HEALTHY\5282_healthy.jpg,healthy,,healthy,3
HEALTHY\5284_healthy.jpg,healthy,,healthy,0
HEALTHY\5285_healthy.jpg,healthy,,healthy,1
HEALTHY\5290_healthy.jpg,healthy,,healthy,4
HEALTHY\5291_healthy.jpg,healthy,,healthy,1
HEALTHY\5296_healthy.jpg,healthy,,healthy,3
HEALTHY\5299_healthy.jpg,healthy,,healthy,0
HEALTHY\5301_healthy.jpg,healthy,,healthy,1
HEALTHY\5308_healthy.jpg,healthy,,healthy,1
HEALTHY\5309_healthy.jpg,healthy,,healthy,0
HEALTHY\5310_healthy.jpg,healthy,,healthy,4
HEALTHY\5311_healthy.jpg,healthy,,healthy,1
HEALTHY\5313_healthy.jpg,healthy,,healthy,2
HEALTHY\5314_healthy.jpg,healthy,,healthy,3
HEALTHY\5316_healthy.jpg,healthy,,healthy,1
HEALTHY\5318_healthy.jpg,healthy,,healthy,2
HEALTHY\5319_healthy.jpg,healthy,,healthy,1
HEALTHY\5321_healthy.jpg,healthy,,healthy,4
HEALTHY\5323_healthy.jpg,healthy,,healthy,4
HEALTHY\5327_healthy.jpg,healthy,,healthy,2
HEALTHY\5329_healthy.jpg,healthy,,healthy,3
HEALTHY\5330_healthy.jpg,healthy,,healthy,3
HEALTHY\5331_healthy.jpg,healthy,,healthy,0
HEALTHY\5332_healthy.jpg,healthy,,healthy,2
HEALTHY\5333_healthy.jpg,healthy,,healthy,1
HEALTHY\5335_healthy.jpg,healthy,,healthy,4
HEALTHY\5336_healthy.jpg,healthy,,healthy,0
HEALTHY\5338_healthy.jpg,healthy,,healthy,0
HEALTHY\5341_healthy.jpg,healthy,,healthy,1
HEALTHY\5344_healthy.jpg,healthy,,healthy,3
HEALTHY\5346_healthy.jpg,healthy,,healthy,2
HEALTHY\5347_healthy.jpg,healthy,,healthy,1
HEALTHY\5348_healthy.jpg,healthy,,healthy,1
HEALTHY\5349_healthy.jpg,healthy,,healthy,2
HEALTHY\5351_healthy.jpg,healthy,,healthy,0
HEALTHY\5352_healthy.jpg,healthy,,healthy,4
HEALTHY\5353_healthy.jpg,healthy,,healthy,0
HEALTHY\5357_healthy.jpg,healthy,,healthy,1
HEALTHY\5360_healthy.jpg,healthy,,healthy,3
HEALTHY\5361_healthy.jpg,healthy,,healthy,4
HEALTHY\5363_healthy.jpg,healthy,,healthy,0
HEALTHY\5364_healthy.jpg,healthy,,healthy,4
HEALTHY\5365_healthy.jpg,healthy,,healthy,4
HEALTHY\5367_healthy.jpg,healthy,,healthy,0
HEALTHY\5368_healthy.jpg,healthy,,healthy,3
HEALTHY\5369_healthy.jpg,healthy,,healthy,3
HEALTHY\5370_healthy.jpg,healthy,,healthy,3
HEALTHY\5371_healthy.jpg,healthy,,healthy,2
HEALTHY\5372_healthy.jpg,healthy,,healthy,4
HEALTHY\5373_healthy.jpg,healthy,,healthy,0
HEALTHY\5374_healthy.jpg,healthy,,healthy,4
HEALTHY\5375_healthy.jpg,healthy,,healthy,3
HEALTHY\5376_healthy.jpg,healthy,,healthy,3
HEALTHY\5379_healthy.jpg,healthy,,healthy,1
HEALTHY\5382_healthy.jpg,healthy,,healthy,2
HEALTHY\5383_healthy.jpg,healthy,,healthy,3
HEALTHY\5387_healthy.jpg,healthy,,healthy,3
HEALTHY\5390_healthy.jpg,healthy,,healthy,0
HEALTHY\5392_healthy.jpg,healthy,,healthy,2
HEALTHY\5394_healthy.jpg,healthy,,healthy,1
HEALTHY\5398_healthy.jpg,healthy,,healthy,2
HEALTHY\5399_healthy.jpg,healthy,,healthy,2
HEALTHY\5402_healthy.jpg,healthy,,healthy,0
HEALTHY\5403_healthy.jpg,healthy,,healthy,1
HEALTHY\5404_healthy.jpg,healthy,,healthy,3
HEALTHY\5405_healthy.jpg,healthy,,healthy,0
HEALTHY\5408_healthy.jpg,healthy,,healthy,4
HEALTHY\5410_healthy.jpg,healthy,,healthy,1
HEALTHY\5411_healthy.jpg,healthy,,healthy,3
HEALTHY\5416_healthy.jpg,healthy,,healthy,4
HEALTHY\5417_healthy.jpg,healthy,,healthy,1
HEALTHY\5419_healthy.jpg,healthy,,healthy,1
HEALTHY\5420_healthy.jpg,healthy,,healthy,0
HEALTHY\5422_healthy.jpg,healthy,,healthy,1
HEALTHY\5429_healthy.jpg,healthy,,healthy,2
HEALTHY\5430_healthy.jpg,healthy,,healthy,0
HEALTHY\5432_healthy.jpg,healthy,,healthy,2
HEALTHY\5433_healthy.jpg,healthy,,healthy,3
HEALTHY\5435_healthy.jpg,healthy,,healthy,0
HEALTHY\5437_healthy.jpg,healthy,,healthy,4
HEALTHY\5438_healthy.jpg,healthy,,healthy,1
HEALTHY\5439_healthy.jpg,healthy,,healthy,3
HEALTHY\543_healthy.jpg,healthy,,healthy,2
HEALTHY\5440_healthy.jpg,healthy,,healthy,1
HEALTHY\5443_healthy.jpg,healthy,,healthy,2
HEALTHY\5444_healthy.jpg,healthy,,healthy,3
HEALTHY\5445_healthy.jpg,healthy,,healthy,4
HEALTHY\5448_healthy.jpg,healthy,,healthy,0
HEALTHY\5450_healthy.jpg,healthy,,healthy,3
HEALTHY\5451_healthy.jpg,healthy,,healthy,4
HEALTHY\5452_healthy.jpg,healthy,,healthy,1
HEALTHY\5453_healthy.jpg,healthy,,healthy,3
HEALTHY\5454_healthy.jpg,healthy,,healthy,2
HEALTHY\5455_healthy.jpg,healthy,,healthy,0
HEALTHY\5457_healthy.jpg,healthy,,healthy,4
HEALTHY\5458_healthy.jpg,healthy,,healthy,2
HEALTHY\5460_healthy.jpg,healthy,,healthy,0
HEALTHY\5461_healthy.jpg,healthy,,healthy,1
HEALTHY\5462_healthy.jpg,healthy,,healthy,4
HEALTHY\5464_healthy.jpg,healthy,,healthy,1
HEALTHY\5465_healthy.jpg,healthy,,healthy,4
HEALTHY\5466_healthy.jpg,healthy,,healthy,1
HEALTHY\5469_healthy.jpg,healthy,,healthy,0
HEALTHY\5470_healthy.jpg,healthy,,healthy,3
HEALTHY\5472_healthy.jpg,healthy,,healthy,1
HEALTHY\5473_healthy.jpg,healthy,,healthy,3
HEALTHY\5474_healthy.jpg,healthy,,healthy,2
HEALTHY\5475_healthy.jpg,healthy,,healthy,0
HEALTHY\5480_healthy.jpg,healthy,,healthy,1
HEALTHY\5481_healthy.jpg,healthy,,healthy,0
HEALTHY\5482_healthy.jpg,healthy,,healthy,3
HEALTHY\5486_healthy.jpg,healthy,,healthy,3
HEALTHY\5487_healthy.jpg,healthy,,healthy,2
HEALTHY\5488_healthy.jpg,healthy,,healthy,0
HEALTHY\5490_healthy.jpg,healthy,,healthy,2
HEALTHY\5491_healthy.jpg,healthy,,healthy,0
HEALTHY\5492_healthy.jpg,healthy,,healthy,3
HEALTHY\5493_healthy.jpg,healthy,,healthy,0
HEALTHY\5496_healthy.jpg,healthy,,healthy,2
HEALTHY\5498_healthy.jpg,healthy,,healthy,0
HEALTHY\5499_healthy.jpg,healthy,,healthy,3
HEALTHY\5503_healthy.jpg,healthy,,healthy,0
HEALTHY\5504_healthy.jpg,healthy,,healthy,0
HEALTHY\5506_healthy.jpg,healthy,,healthy,4
HEALTHY\5507_healthy.jpg,healthy,,healthy,2
HEALTHY\5508_healthy.jpg,healthy,,healthy,3
HEALTHY\5510_healthy.jpg,healthy,,healthy,2
HEALTHY\5511_healthy.jpg,healthy,,healthy,2
HEALTHY\5513_healthy.jpg,healthy,,healthy,2
HEALTHY\5514_healthy.jpg,healthy,,healthy,4
HEALTHY\5518_healthy.jpg,healthy,,healthy,2
HEALTHY\5519_healthy.jpg,healthy,,healthy,2
HEALTHY\5520_healthy.jpg,healthy,,healthy,3
HEALTHY\5521_healthy.jpg,healthy,,healthy,0
HEALTHY\5523_healthy.jpg,healthy,,healthy,4
HEALTHY\5524_healthy.jpg,healthy,,healthy,1
HEALTHY\5526_healthy.jpg,healthy,,healthy,2
HEALTHY\5528_healthy.jpg,healthy,,healthy,3
HEALTHY\5531_healthy.jpg,healthy,,healthy,2
HEALTHY\5532_healthy.jpg,healthy,,healthy,4
HEALTHY\5540_healthy.jpg,healthy,,healthy,2
HEALTHY\5541_healthy.jpg,healthy,,healthy,0
HEALTHY\5542_healthy.jpg,healthy,,healthy,4
HEALTHY\5544_healthy.jpg,healthy,,healthy,3
HEALTHY\5545_healthy.jpg,healthy,,healthy,2
HEALTHY\5547_healthy.jpg,healthy,,healthy,2
HEALTHY\5548_healthy.jpg,healthy,,healthy,2
HEALTHY\5549_healthy.jpg,healthy,,healthy,0
HEALTHY\5551_healthy.jpg,healthy,,healthy,3
HEALTHY\5553_healthy.jpg,healthy,,healthy,4
HEALTHY\5554_healthy.jpg,healthy,,healthy,1
HEALTHY\5555_healthy.jpg,healthy,,healthy,0
HEALTHY\5558_healthy.jpg,healthy,,healthy,0
HEALTHY\5559_healthy.jpg,healthy,,healthy,3
HEALTHY\5561_healthy.jpg,healthy,,healthy,3
HEALTHY\5563_healthy.jpg,healthy,,healthy,3
HEALTHY\5565_healthy.jpg,healthy,,healthy,2
HEALTHY\5566_healthy.jpg,healthy,,healthy,3
HEALTHY\5567_healthy.jpg,healthy,,healthy,2
HEALTHY\5572_healthy.jpg,healthy,,healthy,1
HEALTHY\5574_healthy.jpg,healthy,,healthy,2
HEALTHY\5575_healthy.jpg,healthy,,healthy,1
HEALTHY\5579_healthy.jpg,healthy,,healthy,2
HEALTHY\5581_healthy.jpg,healthy,,healthy,2
HEALTHY\5582_healthy.jpg,healthy,,healthy,0
HEALTHY\5583_healthy.jpg,healthy,,healthy,3
HEALTHY\5585_healthy.jpg,healthy,,healthy,4
HEALTHY\5586_healthy.jpg,healthy,,healthy,3
HEALTHY\5587_healthy.jpg,healthy,,healthy,3
HEALTHY\5588_healthy.jpg,healthy,,healthy,3
HEALTHY\558_healthy.jpg,healthy,,healthy,4
HEALTHY\5592_healthy.jpg,healthy,,healthy,0
HEALTHY\5593_healthy.jpg,healthy,,healthy,0
HEALTHY\5597_healthy.jpg,healthy,,healthy,0
HEALTHY\5598_healthy.jpg,healthy,,healthy,2
HEALTHY\5600_healthy.jpg,healthy,,healthy,0
HEALTHY\5601_healthy.jpg,healthy,,healthy,1
HEALTHY\5602_healthy.jpg,healthy,,healthy,2
HEALTHY\5608_healthy.jpg,healthy,,healthy,3
HEALTHY\5609_healthy.jpg,healthy,,healthy,1
HEALTHY\5610_healthy.jpg,healthy,,healthy,3
HEALTHY\5611_healthy.jpg,healthy,,healthy,2
HEALTHY\5612_healthy.jpg,healthy,,healthy,4
HEALTHY\5613_healthy.jpg,healthy,,healthy,3
HEALTHY\5617_healthy.jpg,healthy,,healthy,3
HEALTHY\5618_healthy.jpg,healthy,,healthy,1
HEALTHY\5621_healthy.jpg,healthy,,healthy,0
HEALTHY\5622_healthy.jpg,healthy,,healthy,3
HEALTHY\5623_healthy.jpg,healthy,,healthy,3
HEALTHY\5624_healthy.jpg,healthy,,healthy,3
HEALTHY\5625_healthy.jpg,healthy,,healthy,2
HEALTHY\5626_healthy.jpg,healthy,,healthy,4
HEALTHY\5627_healthy.jpg,healthy,,healthy,4
HEALTHY\5628_healthy.jpg,healthy,,healthy,2
HEALTHY\5630_healthy.jpg,healthy,,healthy,2
HEALTHY\5634_healthy.jpg,healthy,,healthy,3
HEALTHY\5635_healthy.jpg,healthy,,healthy,3
HEALTHY\5637_healthy.jpg,healthy,,healthy,3
HEALTHY\5638_healthy.jpg,healthy,,healthy,1
HEALTHY\5639_healthy.jpg,healthy,,healthy,4
HEALTHY\5640_healthy.jpg,healthy,,healthy,3
HEALTHY\5641_healthy.jpg,healthy,,healthy,0
HEALTHY\5642_healthy.jpg,healthy,,healthy,0
HEALTHY\5643_healthy.jpg,healthy,,healthy,2
HEALTHY\5644_healthy.jpg,healthy,,healthy,3
HEALTHY\5645_healthy.jpg,healthy,,healthy,3
HEALTHY\5646_healthy.jpg,healthy,,healthy,2
HEALTHY\5648_healthy.jpg,healthy,,healthy,3
HEALTHY\5652_healthy.jpg,healthy,,healthy,4
HEALTHY\5654_healthy.jpg,healthy,,healthy,0
HEALTHY\5656_healthy.jpg,healthy,,healthy,4
HEALTHY\5657_healthy.jpg,healthy,,healthy,3
HEALTHY\5658_healthy.jpg,healthy,,healthy,1
HEALTHY\5659_healthy.jpg,healthy,,healthy,1
HEALTHY\565_healthy.jpg,healthy,,healthy,1
HEALTHY\5661_healthy.jpg,healthy,,healthy,2
HEALTHY\5662_healthy.jpg,healthy,,healthy,3
HEALTHY\5664_healthy.jpg,healthy,,healthy,1
HEALTHY\5665_healthy.jpg,healthy,,healthy,0
HEALTHY\5666_healthy.jpg,healthy,,healthy,1
HEALTHY\5667_healthy.jpg,healthy,,healthy,3
HEALTHY\5671_healthy.jpg,healthy,,healthy,1
HEALTHY\5674_healthy.jpg,healthy,,healthy,1
